cisi,ext_id,motif,ext_direction,ext_line_count,ext_object_type,source
M-934,S3329,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-935,S3330,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-936,S3331,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-937,S3332,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-938,S3333,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-939,S3334,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-943,S3338,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-944,S3339,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-945,S3340,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-946,S3341,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-947,S3342,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-948,S3343,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-950,S3345,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-951,S3346,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-953,S3348,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-954,S3349,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-955,S3350,Bull1:U,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-956,S3351,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-957,S3352,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-958,S3353,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-959,S3354,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-960,S3355,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-961,S3356,Bull1:X,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-962,S3357,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-964,S3358,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-965,S3359,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-967,S3360,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-968,S3361,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-969,S3362,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-971,S3364,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-972,S3365,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-973,S3366,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-974,S3367,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-975,S3368,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-976,S3369,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-977,S3370,Bull1:X,R-L,1,unknown,joyboseroy/indus_decipher:indus_website
M-978,S3371,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-979,S3372,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-980,S3373,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-981,S3374,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-982,S3375,Bull1:U,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-985,S3378,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-986,S3379,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-987,S3380,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-988,S3381,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-991,S3383,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-992,S3384,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-993,S3385,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-994,S3386,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-995,S3387,Bull1:X,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-997,S3389,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-998,S3390,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1001,S3393,Bull1:L,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1002,S3394,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1044,S3421,Bull,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1052,S3427,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1063,S3437,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1079,S3453,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1080,S3454,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1081,S3455,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1085,S3459,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1086,S3460,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1087,S3461,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1088,S3462,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1089,S3463,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1091,S3465,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1095,S3467,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1096,S3468,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1097,S3469,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1100,S3472,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1103,S3474,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1104,S3475,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1108,S3479,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1109,S3480,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1110,S3481,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1111,S3482,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1112,S3483,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1113,S3484,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1114,S3485,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1115,S3486,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1116,S3487,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1117,S3488,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1119,S3490,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1123,S3494,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1127,S3496,Buff,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1128,S3497,Buff,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1129,S3498,Goat:7,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1134,S3501,Rhin,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1135,S3502,Rhin,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1137,S3504,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1138,S3505,Rhin,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1139,S3506,Rhin,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1146,S3508,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1148,S3509,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1150,S3511,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1151,S3512,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1152,S3513,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1155,S3516,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1156,S3517,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1159,S3519,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1161,S3521,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1165,S3525,Tigr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1166,S3526,Tigr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1168,S3528,Htgr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1169,S3529,Comp,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1177,S3533,CompBull,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1179,S3535,Goat:3,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1180,S3536,Goat:3,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1181,S3537,Anth,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1193,S3544,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1195,S3546,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1197,S3548,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1199,S3550,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1200,S3551,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1202,S3552,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1203,S3553,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1206,S3556,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1221,S3557,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1222,S3558,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1224,S3559,Mult,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1225,S3560,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1226,S3561,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1228,S3562,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1232,S3564,unknown,R-L,1,unknown,joyboseroy/indus_decipher:indus_website
M-1235,S3566,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1262,S3569,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1264,S3571,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1265,S3572,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1266,S3573,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1267,S3574,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1268,S3575,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1269,S3576,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1270,S3577,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1271,S3578,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1272,S3579,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1273,S3580,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1274,S3581,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1275,S3582,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1276,S3583,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1277,S3584,unknown,R-L,1,unknown,joyboseroy/indus_decipher:indus_website
M-1284,S3589,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1290,S3595,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1299,S3604,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1305,S3610,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1306,S3611,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1307,S3612,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1308,S3613,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1310,S3615,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1311,S3616,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1312,S3617,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1314,S3619,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1315,S3620,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1316,S3621,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1317,S3622,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1318,S3623,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1320,S3625,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1322,S3627,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1323,S3628,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1341,S3646,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1342,S3647,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1343,S3648,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1346,S3650,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1350,S3651,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1351,S3652,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1358,S3657,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1359,S3658,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1364,S3663,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1365,S3664,Othr,R-L,1,unknown,joyboseroy/indus_decipher:indus_website
M-1366,S3665,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1368,S3667,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1371,S3670,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1372,S3671,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1375,S3673,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1379,S3675,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1381,S3677,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1382,S3678,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1383,S3679,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1384,S3680,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1385,S3681,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1388,S3683,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1390,S3684,Mult,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1396,S3688,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1399,S3690,Mult,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1407,S3696,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1408,S3697,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1409,S3698,Crs,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1410,S3699,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1411,S3700,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1412,S3701,Crs,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1415,S3703,Cros,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1416,S3704,Cros,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1418,S3705,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1424,S3709,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1425,S3710,Mult,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1426,S3711,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1427,S3712,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1429,S3713,Mult,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1430,S3714,Mult,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1438,S3719,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1439,S3720,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1441,S3722,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1442,S3723,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1443,S3724,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1444,S3725,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1445,S3726,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1448,S3727,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1449,S3728,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1452,S3730,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1456,S3733,Loop,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1457,S3734,Loop,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1458,S3735,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1461,S3736,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1470,S3738,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1475,S3741,Buff,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1476,S3742,Buff,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1479,S3745,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1480,S3746,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1482,S3747,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1483,S3748,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1484,S3749,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1485,S3750,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1486,S3751,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1488,S3752,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1491,S3753,Hare,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1492,S3754,Hare,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1493,S3755,Hare,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1494,S3756,Hare,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1497,S3757,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1499,S3759,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1503,S3760,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1504,S3761,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1505,S3762,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1506,S3763,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1507,S3764,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1508,S3765,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1509,S3766,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1512,S3767,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1513,S3768,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1515,S3770,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1516,S3771,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1517,S3772,Tigr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1520,S3773,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1521,S3774,Rhin,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1522,S3775,Rhin,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1523,S3776,Comp,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1524,S3777,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1528,S3778,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1529,S3779,Comp,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1530,S3780,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1531,S3781,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1532,S3782,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1534,S3783,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1535,S3784,Anth,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1536,S3785,Anth,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1540,S3786,Anth,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1547,S3787,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1548,S3788,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1550,S3790,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1555,S3791,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1556,S3792,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1557,S3793,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1558,S3794,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1569,S3798,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1576,S3800,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1577,S3801,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1597,S3814,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1601,S3815,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1626,S3820,unknown,R-L,1,unknown,joyboseroy/indus_decipher:indus_website
M-1629,S3823,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1651,S3841,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1652,S3842,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1654,S3843,Bult,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1658,S3844,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-182,S3845,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-859,S3848,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
Ns-5,S3853,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
Ns-6,S3854,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
Ns-7,S3855,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
Ns-8,S3856,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
Nd-2,S3859,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
Rgr-3,S3868,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
Rgr-1,S3869,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
Rpr-1,S3873,Bult,R-L,1,unknown,joyboseroy/indus_decipher:indus_website
Sktd-1,S3875,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
Sktd-2,S3876,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
?-3,S3892,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
?-5,S3894,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
?-6,S3895,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1734,S3903,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1664,S3905,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1666,S3906,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1669,S3907,Bull1:W,R-L,1,unknown,joyboseroy/indus_decipher:indus_website
M-1670,S3908,Bull1:II,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1698,S3909,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1550,S3912,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1021,S3915,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1022,S3916,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1024,S3918,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1036,S3921,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1046,S3924,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1048,S3925,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1049,S3926,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1075,S3927,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1076,S3930,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-2137,S3932,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-2282,S3934,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-2283,S3935,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1126,S3949,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1084,S3950,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1100,S3959,Bull2,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1114,S3960,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1104,S3965,Phyt,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1105,S3966,Phyt,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1107,S3967,Phyt,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1124,S3969,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1130,S3970,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1131,S3971,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1137,S3975,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1140,S3976,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1148,S3978,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1149,S3979,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1727,S3984,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1736,S3985,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1773,S3987,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1782,S3988,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1806,S3990,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1823,S3991,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
